arxiv_id,title,first_submitted,primary_category,D1,D2,D3,D4,D5,D6,D7_code,D7_data,D8,D9,needs_fulltext,evidence
2501.16084,The Shiny Scary Future of Automated Research Synthesis in HCI,2025-01-27,cs.HC,POSITION,NA,NA,OTHER,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,'this position paper argues for additional caution when bringing in such tools to the analysis and synthesis phases'; HCI research synthesis domain.
2502.04644,Agentic Reasoning: A Streamlined Framework for Enhancing LLM Reasoning with Agentic Tools,2025-02-07,cs.AI,FRAMEWORK,NA,LITERATURE;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,TRACES;REPRO_ARTIFACTS,YES,NO,METHOD,NONE_CLAIMED,0,"'a framework that enhances LLM reasoning by integrating external tool-using agents'; 'Mind-Map agent, which constructs a structured knowledge graph to store reasoning context and track logical relationships'; 'The code is at: https://github.com/...'."
2502.05151,"Transforming Science with Large Language Models: A Survey on AI-assisted Scientific Discovery, Experimentation, Content Generation, and Evaluation",2025-02-07,cs.CL,SURVEY,NA,NA,GENERAL_ML,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,"'In this survey, we provide a curated overview of literature representative of the core techniques, evaluation practices, and emerging trends'."
2502.06851,Survey on Vision-Language-Action Models,2025-02-07,cs.CL,CASE_STUDY,L1_STAGE,LITERATURE;WRITING,GENERAL_ML,NONE,NONE,NO,NO,CAPABILITY,UNSPECIFIED,1,"'an AI-generated review of Vision-Language-Action models ... produced using large language models'; 'does not represent original research, but highlights how AI can help automate literature reviews'; no evaluation of the generated review reported."
2502.09858,Automated Hypothesis Validation with Agentic Sequential Falsifications,2025-02-14,cs.LG,SYSTEM,L3_CLOSED_LOOP,EXP_DESIGN;EXECUTION;ANALYSIS,MULTI,BENCHMARK_METRIC;HUMAN_EXPERT,UNCERTAINTY,NO,NO,CAPABILITY,NONE_CLAIMED,0,"'Popper validates a hypothesis using LLM agents that design and execute falsification experiments'; 'six domains including biology, economics, and sociology'; 'sequential testing framework ensures strict Type-I error control'; 'compared to human scientists, Popper achieved comparable performance'."
2502.12510,Aspect-Guided Multi-Level Perturbation Analysis of Large Language Models in Automated Peer Review,2025-02-18,cs.CL,BENCHMARK,NA,REVIEW,GENERAL_ML,LLM_JUDGE;BENCHMARK_METRIC,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'we propose an aspect-guided, multi-level perturbation framework to evaluate the robustness of LLMs in automated peer review'; 'LLM-as-Reviewer and LLM-as-Meta-Reviewer'; 'Statistical tests show that these biases persist'."
2502.14297,"Evaluating Sakana's AI Scientist: Bold Claims, Mixed Results, and a Promising Future?",2025-02-20,cs.IR,CASE_STUDY,L3_CLOSED_LOOP,IDEATION;LITERATURE;EXECUTION;ANALYSIS;WRITING,GENERAL_ML,HUMAN_EXPERT,NONE,NO,NO,CAPABILITY,EVALUATOR,0,'Our evaluation of the AI Scientist reveals critical shortcomings'; 'It generates full research manuscripts with minimal human input'; 'producing a full paper for USD 6 to 15 with 3.5 hours of human involvement' - not full autonomy.
2502.14499,MLGym: A New Framework and Benchmark for Advancing AI Research Agents,2025-02-20,cs.CL,BENCHMARK,NA,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,YES,METHOD,NONE_CLAIMED,0,"'a new framework and benchmark for evaluating and developing LLM agents on AI research tasks'; 'generating new ideas and hypotheses, creating and processing data, implementing ML methods, training models, running experiments, analyzing the results'; 'We open-source our framework and benchmark'."
2502.16487,All That Glitters is Not Novel: Plagiarism in AI Generated Research,2025-02-23,cs.CL,CASE_STUDY,L1_STAGE,IDEATION;WRITING,GENERAL_ML,HUMAN_EXPERT;BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,EVALUATOR,1,'we request 13 experts ... to identify similarities between LLM-generated research documents and existing work'; 'through controlled experiments we show that automated plagiarism detectors are inadequate'; autonomy level of the generating agents not specified beyond idea/document generation.
2502.18864,Accelerating scientific discovery with Co-Scientist,2025-02-26,cs.AI,SYSTEM,L1_STAGE,IDEATION;LITERATURE,BIOMED,LLM_JUDGE;REAL_WORLD,NONE,NO,NO,DISCOVERY,CO_PERFORMER,0,"'agents continuously generating, critiquing and refining hypotheses' (ideation stage only); 'Automated evaluations show continued benefits' (LLM judge); 'validated through in vitro experiments' (real-world; humans ran the wet-lab work); 'helped identify new drug repurposing candidates' (discovery claim)"
2503.01508,Enabling AI Scientists to Recognize Innovation: A Domain-Agnostic Algorithm for Assessing Novelty,2025-03-03,cs.AI,FRAMEWORK,NA,REVIEW,MULTI,BENCHMARK_METRIC;HELD_OUT_TRANSFER,NONE,NO,NO,METHOD,UNSPECIFIED,0,'a domain-agnostic algorithm for novelty assessment in research ideas'; 'computer science (AUROC=0.820) and biomedical research (AUROC=0.765)'; 'outperforming all benchmarks by a substantial margin ... on cross-domain evaluation'
2503.05712,Automatic Evaluation Metrics for Artificially Generated Scientific Research,2025-02-14,cs.CY,BENCHMARK,NA,REVIEW,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,"'we investigate two automatic evaluation metrics, specifically citation count prediction and review score prediction'; 'We parse all papers of OpenReview' (no release link stated)"
2503.08506,ReviewAgents: Bridging the Gap Between Human and AI-Generated Paper Reviews,2025-03-11,cs.CL,SYSTEM,L1_STAGE,REVIEW,GENERAL_ML,BENCHMARK_METRIC,NONE,NO,PARTIAL,CAPABILITY,UNSPECIFIED,0,"'we construct ReviewAgents, a multi-role, multi-LLM agent review framework'; 'Review-CoT, consisting of 142k review comments' (dataset introduced, no link stated); 'experimental results on ReviewBench'"
2503.08979,"Agentic AI for Scientific Discovery: A Survey of Progress, Challenges, and Future Directions",2025-03-12,cs.CL,SURVEY,NA,NA,MULTI,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,"'This survey provides a comprehensive overview of Agentic AI for scientific discovery'; 'across fields such as chemistry, biology, and materials science'"
2503.13399,MicroVQA: A Multimodal Reasoning Benchmark for Microscopy-Based Scientific Research,2025-03-17,cs.CV,BENCHMARK,NA,IDEATION;EXP_DESIGN,BIOMED,BENCHMARK_METRIC;HUMAN_EXPERT,NONE,PARTIAL,YES,METHOD,EVALUATOR,0,"'a visual-question answering (VQA) benchmark designed to assess ... expert image understanding, hypothesis generation, and experiment proposal'; 'Expert analysis of chain-of-thought responses'; dataset at huggingface, project page only for code"
2503.16041,GreenIQ: A Deep Search Platform for Comprehensive Carbon Market Analysis and Automated Report Generation,2025-03-20,cs.AI,SYSTEM,L3_CLOSED_LOOP,LITERATURE;ANALYSIS;WRITING;REVIEW,SOCIAL_SCI,LLM_JUDGE,PROVENANCE,NO,NO,CAPABILITY,NONE_CLAIMED,0,'autonomous analysis and automated report generation' with 'a Final Reviewer Agent for accuracy verification' and no human gate mentioned; 'AI-driven citation verification'; 'AI persona-based evaluation framework involving 16 domain-specific AI personas'
2503.18102,AgentRxiv: Towards Collaborative Autonomous Research,2025-03-23,cs.AI,FRAMEWORK,NA,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,GENERAL_ML,BENCHMARK_METRIC;HELD_OUT_TRANSFER,NONE,NO,NO,METHOD,NONE_CLAIMED,0,"'a framework that lets LLM agent laboratories upload and retrieve reports from a shared preprint server' (infrastructure, not the research agent itself); '11.4% relative improvement over baseline on MATH-500'; 'the best performing strategy generalizes to benchmarks in other domains'"
2503.18865,Structuring Scientific Innovation: A Framework for Modeling and Discovering Impactful Knowledge Combinations,2025-03-24,cs.AI,FRAMEWORK,NA,IDEATION,MULTI,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,0,'we propose a structured approach that emphasizes the role of method combinations'; 'Empirical studies across multiple domains show that the framework is capable of modeling the structural dynamics of innovation'
2503.19257,SCI-IDEA: Context-Aware Scientific Ideation Using Token and Sentence Embeddings,2025-03-25,cs.CL,SYSTEM,L1_STAGE,IDEATION;LITERATURE,OTHER,LLM_JUDGE,NONE,NO,NO,CAPABILITY,UNSPECIFIED,0,"'SCI-IDEA extracts essential facets from research publications, assessing generated ideas on novelty, excitement, feasibility, and effectiveness'; 'Evaluations employed GPT-4o, GPT-4.5, DeepSeek-32B'; domain of the ideation corpus not specified"
2503.19309,Iterative Hypothesis Generation for Scientific Discovery with Monte Carlo Nash Equilibrium Self-Refining Trees,2025-03-25,cs.CL,SYSTEM,L1_STAGE,IDEATION,MULTI,BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,UNSPECIFIED,0,"'MC-NEST ... iteratively refine and validate hypotheses'; 'across multiple domains, including biomedicine, social science, and computer science'; human collaboration described as facilitated, not demonstrated"
2503.22444,Scaling Laws in Scientific Discovery with AI and Robot Scientists,2025-03-28,cs.CL,POSITION,NA,NA,OTHER,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,'we envision an autonomous generalist scientist (AGS) concept'; 'we hypothesize that scientific discovery might adhere to new scaling laws' - no system demonstrated
2503.22708,CodeScientist: End-to-End Semi-Automated Scientific Discovery with Code-based Experimentation,2025-03-20,cs.AI,SYSTEM,L2_PIPELINE,IDEATION;LITERATURE;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING,GENERAL_ML,HUMAN_EXPERT;LLM_JUDGE;REAL_WORLD,TRACES,NO,NO,CAPABILITY,EVALUATOR,1,"'End-to-End Semi-Automated Scientific Discovery'; 'genetic search jointly over combinations of research articles and codeblocks'; evaluation 'including external (conference-style) review, code review, and replication attempts' (replication attempts coded REAL_WORLD); artifact availability not stated in abstract"
2503.23170,AstroAgents: A Multi-Agent AI for Hypothesis Generation from Mass Spectrometry Data,2025-03-29,cs.AI,SYSTEM,L1_STAGE,IDEATION;LITERATURE;ANALYSIS,OTHER,HUMAN_EXPERT,NONE,PARTIAL,NO,CAPABILITY,EVALUATOR,0,"'multi-agent AI system for hypothesis generation from mass spectrometry data'; 'an astrobiology expert evaluated the novelty and plausibility'; only a 'Project website' link is given, no explicit code/data link"
2503.24047,Towards Scientific Intelligence: A Survey of LLM-based Scientific Agents,2025-03-31,cs.AI,SURVEY,NA,NA,MULTI,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,"'This survey provides a focused review of the architectures, design, benchmarks, applications, and ethical considerations'"
2504.01848,PaperBench: Evaluating AI's Ability to Replicate AI Research,2025-04-02,cs.AI,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE;HUMAN_EXPERT,REPRO_ARTIFACTS,YES,YES,METHOD,EVALUATOR,0,'a benchmark evaluating the ability of AI agents to replicate state-of-the-art AI research'; 'LLM-based judge'; 'we recruit top ML PhDs'; 'We open-source our code'
2504.01911,Advancing AI-Scientist Understanding: Multi-Agent LLMs with Interpretable Physics Reasoning,2025-04-02,cs.AI,SYSTEM,L0_ASSISTIVE,ANALYSIS,PHYSICS,NONE,TRACES,NO,NO,METHOD,CO_PERFORMER,1,'fosters collaboration between AI and human scientists'; 'A case study demonstrates that our approach significantly improves interpretability' — no systematic empirical evaluation described
2504.03160,DeepResearcher: Scaling Deep Research via Reinforcement Learning in Real-world Environments,2025-04-04,cs.AI,SYSTEM,L1_STAGE,LITERATURE,GENERAL_ML,BENCHMARK_METRIC,REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,0,'end-to-end training of LLM-based deep research agents'; 'Extensive experiments on open-domain research tasks demonstrate ... improvements of up to 28.9 points'; 'We release DeepResearcher at https://github.com/GAIR-NLP/DeepResearcher'
2504.03810,Hierarchically Encapsulated Representation for Protocol Design in Self-Driving Labs,2025-04-04,cs.AI,FRAMEWORK,NA,EXP_DESIGN,CHEMISTRY,BENCHMARK_METRIC,NONE,NO,NO,METHOD,UNSPECIFIED,1,"'we propose a multi-faceted, multi-scale representation ... hierarchically encapsulated using Domain-Specific Languages'; 'serving as an auxiliary module' — evaluation detail and precise domain not clear from abstract"
2504.05496,A Survey on Hypothesis Generation for Scientific Discovery in the Era of Large Language Models,2025-04-07,cs.CL,SURVEY,NA,NA,MULTI,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,'This paper presents a comprehensive survey of hypothesis generation with LLMs'
2504.08066,The AI Scientist-v2: Workshop-Level Automated Scientific Discovery via Agentic Tree Search,2025-04-10,cs.AI,SYSTEM,L4_FULL,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS;WRITING;REVIEW,GENERAL_ML,REAL_WORLD;HUMAN_EXPERT;LLM_JUDGE,REPRO_ARTIFACTS,YES,NO,CAPABILITY,NONE_CLAIMED,0,'three fully autonomous manuscripts to a peer-reviewed ICLR workshop'; 'one manuscript achieved high enough scores to exceed the average human acceptance threshold'; 'enhance the AI reviewer component'; 'open-sourced the code'
2504.08762,InteractiveSurvey: An LLM-based Personalized and Interactive Survey Paper Generation System,2025-03-31,cs.IR,SYSTEM,L2_PIPELINE,LITERATURE;WRITING,GENERAL_ML,HUMAN_EXPERT;BENCHMARK_METRIC,NONE,NO,NO,CAPABILITY,CO_PERFORMER,1,"'users can customize and refine intermediate components continuously during generation, including reference categorization, outline, and survey content'; 'Evaluations of content quality, time efficiency, and user studies'"
2504.08810,PriM: Principle-Inspired Material Discovery through Multi-Agent Collaboration,2025-04-09,cs.LG,SYSTEM,L3_CLOSED_LOOP,IDEATION;EXP_DESIGN;EXECUTION;ANALYSIS,MATERIALS,BENCHMARK_METRIC,TRACES;REPRO_ARTIFACTS,YES,NO,CAPABILITY,UNSPECIFIED,1,'integrates automated hypothesis generation with experimental validation in a roundtable system of MAS'; 'higher materials exploration rate and property value while providing transparent reasoning pathways'; nature of 'experimental validation' (simulated vs wet-lab) unclear
2504.09702,MLRC-Bench: Can Language Agents Solve Machine Learning Research Challenges?,2025-04-13,cs.AI,BENCHMARK,NA,NA,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,REPRO_ARTIFACTS,YES,YES,METHOD,EVALUATOR,0,'MLRC-Bench measures the key steps of proposing and implementing novel research methods and evaluates them with rigorous protocol and objective metrics'; 'misalignment between the LLM-judged innovation and actual performance'; 'leaderboard and code are available'
2504.10415,LLM-SRBench: A New Benchmark for Scientific Equation Discovery with Large Language Models,2025-04-14,cs.CL,BENCHMARK,NA,NA,MULTI,BENCHMARK_METRIC,NONE,NO,PARTIAL,METHOD,UNSPECIFIED,0,"'we introduce LLM-SRBench, a comprehensive benchmark with 239 challenging problems across four scientific domains'; 'the best-performing system so far achieves only 31.5% symbolic accuracy' (automatic metric); no code/data link stated in abstract."
2504.11524,HypoBench: Towards Systematic and Principled Benchmarking for Hypothesis Generation,2025-04-15,cs.AI,BENCHMARK,NA,NA,MULTI,BENCHMARK_METRIC,NONE,NO,PARTIAL,METHOD,UNSPECIFIED,0,"'we introduce HypoBench, a novel benchmark ... 7 real-world tasks and 5 synthetic tasks with 194 distinct datasets'; 'only recovering 38.8% of the ground-truth hypotheses'."
2504.12345,Reimagining Urban Science: Scaling Causal Inference with Large Language Models,2025-04-15,cs.CL,POSITION,NA,NA,SOCIAL_SCI,NONE,NONE,NO,NO,CONCEPTUAL,UNSPECIFIED,0,"'In this Perspective, we propose UrbanCIA, an LLM-driven conceptual framework'; 'Imagine a system that...' — proposed, not demonstrated; 'We call for a new research agenda'."
2504.12976,Sparks of Science: Hypothesis Generation Using Structured Paper Data,2025-04-17,cs.CL,BENCHMARK,NA,IDEATION,GENERAL_ML,BENCHMARK_METRIC;LLM_JUDGE,REPRO_ARTIFACTS,NO,YES,METHOD,UNSPECIFIED,0,"'we introduce HypoGen, the first dataset of approximately 5500 structured problem-hypothesis pairs'; 'Our evaluation employs automated metrics and LLM judge rankings'; 'dataset is publicly available at huggingface.co'."
2504.13344,Adaptive AI decision interface for autonomous electronic material discovery,2025-04-17,cond-mat.mtrl-sci,SYSTEM,L2_PIPELINE,EXP_DESIGN;EXECUTION;ANALYSIS,MATERIALS,REAL_WORLD,NONE,NO,NO,DISCOVERY,CO_PERFORMER,0,"'an AI advisor that performs real-time progress monitoring, data analysis, and interactive human-AI collaboration'; '64 autonomous experimental trials'; 'uncovering a new polymer polymorph in this material'."
