arxiv_id,title,area,domain,cohort,first_submitted,claim_strength,autonomy,paper_type,repo_urls,archetype,lineage,institution,n_files,extensions
2605.26029,CausaLab: A Scalable Environment for Interactive Causal Discovery Toward AI Scientists,A5_benchmark,GENERAL_ML,2026-H1,2026-05-25,METHOD,NA,BENCHMARK,github.com/DylanZSZ/CausaLab,DEAD,,,0,
2605.26730,PRISM: A Multi-Dimensional Benchmark for Evaluating LLM Peer Reviewers,A5_benchmark,GENERAL_ML,2026-H1,2026-05-26,METHOD,NA,BENCHMARK,huggingface.co/XiaomiMiMo/MiMo-,DEAD,,,0,
2605.27904,Dr-CiK: A Testbed for Foresight-Driven Agents,A5_benchmark,GENERAL_ML,2026-H1,2026-05-27,METHOD,NA,BENCHMARK,github.com/langchain-ai/open_deep_research | github.com/openai/codex | github.com/vllm-project/vllm | huggingface.co/datasets/Datadog/BOOM | huggingface.co/datasets/Monash-University/monash_tsf | huggingface.co/datasets/Real-TSF/TIME,FULL_PIPELINE,,,5747,.bazel;.bpf;.build;.bzl;.c;.cfg;.cjs;.codexpolicy;.css;.el;.h;.html
2605.30329,SoundnessBench: Can Your AI Scientist Really Tell Good Research Ideas from Bad Ones?,A5_benchmark,GENERAL_ML,2026-H1,2026-05-28,METHOD,NA,BENCHMARK,github.com/karpathy/autoresearch | huggingface.co/datasets/hosytuyen/SoundnessBench,CODE_ONLY,,,10,.ipynb;.lock;.md;.png;.py;.toml
2606.00644,ForeSci: Evaluating LLM Agents for Forward-Looking AI Research Judgment,A5_benchmark,GENERAL_ML,2026-H1,2026-05-30,METHOD,NA,BENCHMARK,github.com/roytian1992/ResearchForesig,DEAD,,,0,
2606.02060,Where Do Deep-Research Agents Go Wrong? Span-Level Error Localization in Agent Trajectories,A5_benchmark,GENERAL_ML,2026-H1,2026-06-01,METHOD,NA,BENCHMARK,github.com/MiroMindAI/MiroFlow | github.com/NJU-LINK/DRIFT | huggingface.co/datasets/NJU-LINK/TELBench,CODE_ONLY,,,43,.css;.html;.jpg;.md;.pdf;.png;.py;.sh;.toml
2606.05238,DeployBench: Benchmarking LLM Agents for Research Artifact Deployment,A5_benchmark,MULTI,2026-H1,2026-06-03,METHOD,NA,BENCHMARK,github.com/pentium3/DeployBench,CODE_ONLY,,,206,.csv;.json;.md;.py;.sh
2606.05241,Search-Time Contamination in Deep Research Agents: Measuring Performance Inflation in Public Benchmark Evaluation,A5_benchmark,GENERAL_ML,2026-H1,2026-06-03,METHOD,NA,BENCHMARK,anonymous.4open.science/r/Search-,DEAD,,,0,
2606.07591,ResearchClawBench: A Benchmark for End-to-End Autonomous Scientific Research,A5_benchmark,MULTI,2026-H1,2026-05-28,METHOD,NA,BENCHMARK,github.com/HKUDS/nanobot | github.com/InternScience/ResearchClawBench | github.com/openai/codex | github.com/openclaw/openclaw | github.com/ymx10086/ResearchClaw | huggingface.co/XiaomiMiMo/MiMo-V2.5,FULL_PIPELINE,,,28923,.bat;.browser;.cjs;.common;.css;.dockerfile;.entitlements;.example;.go;.html;.icns;.ico
2606.09748,Multi-Turn Evaluation of Deep Research Agents Under Process-Level Feedback,A5_benchmark,GENERAL_ML,2026-H1,2026-06-08,METHOD,NA,BENCHMARK,github.com/sabharwalrishabh/Mu,DEAD,,,0,
2606.18191,DRFLOW: A Deep Research Benchmark for Personalized Workflow Prediction,A5_benchmark,OTHER,2026-H1,2026-06-16,METHOD,NA,BENCHMARK,github.com/ServiceNow/drflow,DEAD,,,0,
2606.24894,RWGBench: Evaluating Scholarly Positioning in Related Work Generation,A5_benchmark,GENERAL_ML,2026-H1,2026-05-30,METHOD,NA,BENCHMARK,github.com/BFTree/RWGBench,FULL_PIPELINE,,,124,.json;.md;.py;.txt
2606.29920,Can LLM-as-a-Judge Reliably Verify Rubrics in Agentic Scenarios?,A5_benchmark,GENERAL_ML,2026-H1,2026-06-29,METHOD,NA,BENCHMARK,github.com/THU-KEG/RuVerBench,FULL_PIPELINE,,,76,.cff;.csv;.json;.jsonl;.md;.pdf;.png;.py;.sh;.tex;.txt
2607.04293,CausalGame: Benchmarking Causal Thinking of LLM Agents in Games,A5_benchmark,GENERAL_ML,2026-H2,2026-07-05,METHOD,NA,BENCHMARK,github.com/anomalyco/o,DEAD,,,0,
2607.16848,Beyond Memory Leaderboards: Evaluating Scientific Memory as Budgeted Context Restoration,A5_benchmark,GENERAL_ML,2026-H2,2026-07-18,METHOD,NA,BENCHMARK,github.com/crewAIInc/crewAI | github.com/milla-jovovich/mempalace | github.com/opendatalab/MinerU | github.com/topoteretes/cognee | gitlab.com/quantellence/ | gitlab.com/quantellence/research/scientific-,FULL_PIPELINE,,,25694,.css;.csv;.example;.gif;.j2;.js;.json;.jsonc;.lock;.md;.mdx;.mov
2607.18084,WorldCupArena: Fine-Grained Evaluation of Language Models and Deep-Research Agents on Football Forecasting,A5_benchmark,OTHER,2026-H2,2026-07-20,METHOD,NA,BENCHMARK,github.com/wzk1015/WorldCupArena,FULL_PIPELINE,,,643,.example;.html;.js;.json;.md;.png;.py;.svg;.txt;.yaml;.yml
2504.03160,DeepResearcher: Scaling Deep Research via Reinforcement Learning in Real-world Environments,A6_deep_research,GENERAL_ML,2025-H1,2025-04-04,CAPABILITY,L1_STAGE,SYSTEM,github.com/GAIR-NLP/DeepResearcher | github.com/camel-ai/owl | github.com/mannaandpoem/OpenManus | github.com/volcengine/verl | huggingface.co/Qwen/Qwen2.5-7B-Instruct,FULL_PIPELINE,,,153,.bat;.cff;.example;.ico;.jpeg;.json;.lock;.md;.pdf;.png;.py;.sh
2504.21776,WebThinker: Empowering Large Reasoning Models with Deep Research Capability,A6_deep_research,GENERAL_ML,2025-H1,2025-04-30,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/RUC-NLPIR/WebThinker | github.com/project-numina/aimo-progress-prize | huggingface.co/AI-MO/NuminaMath-1.5 | huggingface.co/datasets/glaiveai,CODE_ONLY,,,22,.ipynb;.md;.pdf;.png;.py;.txt;.yaml
2505.22648,WebDancer: Towards Autonomous Information Seeking Agency,A6_deep_research,GENERAL_ML,2025-H1,2025-05-28,CAPABILITY,L1_STAGE,SYSTEM,github.com/Alibaba-NLP/WebAgent | github.com/QwenLM/Qwen-Agent | github.com/RUC-NLPIR/WebThinker | github.com/RUCAIBox/SimpleDeepSear | github.com/camel-ai/owl,FULL_PIPELINE,,,346,.example;.gif;.jpg;.jsonl;.md;.mp4;.pdf;.png;.py;.pyc;.sh;.tar
2507.05241,"SciMaster: Towards General-Purpose Scientific AI Agents, Part I. X-Master as Foundation: Can We Lead on Humanity's Last Exam?",A6_deep_research,MULTI,2025-H2,2025-07-07,CAPABILITY,L1_STAGE,SYSTEM,github.com/sjtu-sai-agents/ML-Master | github.com/sjtu-sai-agents/X-Master | huggingface.co/deepseek-ai/DeepSeek-R1-0528,CODE_ONLY,,,123,.gif;.jpg;.md;.png;.py;.sh;.txt;.yaml
2508.00414,Cognitive Kernel-Pro: A Framework for Deep Research Agents and Agent Foundation Models Training,A6_deep_research,GENERAL_ML,2025-H2,2025-08-01,CAPABILITY,L1_STAGE,SYSTEM,github.com/MoonshotAI/Kimi-K2 | github.com/Tencent/CognitiveKernel-Pro | github.com/verl-project/verl,FULL_PIPELINE,,,1156,.0;.0_a2;.0_a3;.1;.12;.13;.15;.2_a2_qwen3-5;.2_a3_qwen3-5;.awsefa;.base;.css
2508.10152,Improving and Evaluating Open Deep Research Agents,A6_deep_research,GENERAL_ML,2025-H2,2025-08-13,CAPABILITY,L1_STAGE,SYSTEM,github.com/EngDoLabadi/odrplus | github.com/nickscamara/ope | github.com/nickscamara/open-deep-research,FULL_PIPELINE,,,143,.css;.example;.ico;.js;.json;.jsonc;.md;.mjs;.png;.sh;.sql;.ts
2508.12800,Atom-Searcher: Enhancing Agentic Deep Research via Fine-Grained Atomic Thought Reward,A6_deep_research,GENERAL_ML,2025-H2,2025-08-18,METHOD,NA,FRAMEWORK,github.com/antgroup/Research-Venus,STUB,,,5,.md;.png;.py
2508.16153,Memento: Fine-tuning LLM Agents without Fine-tuning LLMs,A6_deep_research,GENERAL_ML,2025-H2,2025-08-22,METHOD,NA,FRAMEWORK,github.com/Agent-on-the-Fly/Memento | github.com/camel-ai/owl | github.com/inclusionAI/AWorld | github.com/searxng/searxng-docker | github.com/unclecode/crawl4ai,FULL_PIPELINE,,,2335,.css;.example;.gif;.html;.ini;.jpg;.js;.json;.jsonl;.less;.log;.md
2509.06283,SFR-DeepResearch: Towards Effective Reinforcement Learning for Autonomously Reasoning Single Agents,A6_deep_research,GENERAL_ML,2025-H2,2025-09-08,CAPABILITY,L1_STAGE,SYSTEM,github.com/0russwest0/Agent-R1,CODE_ONLY,,,178,.md;.png;.py;.sh;.toml;.txt;.yaml;.yml
2509.13309,WebResearcher: Unleashing unbounded reasoning capability in Long-Horizon Agents,A6_deep_research,GENERAL_ML,2025-H2,2025-09-16,CAPABILITY,L1_STAGE,SYSTEM,github.com/Alibaba-NLP/DeepResearch | github.com/MiroMindAI/MiroThinker,FULL_PIPELINE,,,346,.example;.gif;.jpg;.jsonl;.md;.mp4;.pdf;.png;.py;.pyc;.sh;.tar
2509.13310,Scaling Agents via Continual Pre-training,A6_deep_research,GENERAL_ML,2025-H2,2025-09-16,CAPABILITY,L1_STAGE,SYSTEM,github.com/Alibaba-NLP/DeepResearch | github.com/MiroMindAI/MiroThinker | github.com/bytedance/deer-flow | huggingface.co/Qwen/Qwen3-30B-A3B-Base | huggingface.co/deepseek-ai/DeepSeek-V3.1,FULL_PIPELINE,,,346,.example;.gif;.jpg;.jsonl;.md;.mp4;.pdf;.png;.py;.pyc;.sh;.tar
2510.04935,MARS: Co-evolving Dual-System Deep Research via Multi-Agent Reinforcement Learning,A6_deep_research,GENERAL_ML,2025-H2,2025-10-06,CAPABILITY,L1_STAGE,SYSTEM,github.com/QwenLM/Qwen-Agent | github.com/bytedance/SandboxFusion | github.com/sgl-project/sglang | github.com/vllm-project/vllm | github.com/volcengine/verl | huggingface.co/datasets/GeneralReasoning/GeneralThought-430K,FULL_PIPELINE,,,6110,.cmake;.cpp;.cpu;.css;.cu;.cuh;.env;.h;.hcl;.hpp;.html;.ico
2510.05145,Efficient Tree-Structured Deep Research with Adaptive Resource Allocation,A6_deep_research,GENERAL_ML,2025-H2,2025-10-02,METHOD,NA,FRAMEWORK,github.com/assafelovic/gpt-researcher | github.com/langchain-ai/open | github.com/openai/swarm | huggingface.co/spaces/Ayanami0730,FULL_PIPELINE,,,762,.cff;.conf;.css;.csv;.dev;.docx;.env;.example;.fullstack;.graphql;.html;.ico
2510.08521,FlowSearch: Advancing deep research with dynamic structured knowledge flow,A6_deep_research,MULTI,2025-H2,2025-10-09,CAPABILITY,L1_STAGE,SYSTEM,github.com/FoundationAgents/MetaGPT | github.com/MiroMindAI/MiroFlow,FULL_PIPELINE,,,1255,.csv;.docx;.example;.html;.in;.ini;.jpeg;.jpg;.js;.json;.md;.mp3
2510.10931,Proof-of-Use: Mitigating Tool-Call Hacking in Deep Research Agents,A6_deep_research,GENERAL_ML,2025-H2,2025-10-13,METHOD,NA,FRAMEWORK,github.com/vibrantlabsai/ragas,FULL_PIPELINE,,,694,.bat;.css;.csv;.gif;.html;.ico;.ipynb;.jpeg;.jpg;.js;.json;.md
2510.12979,DeepPlanner: Scaling Planning Capability for Deep Research Agents via Advantage Shaping,A6_deep_research,GENERAL_ML,2025-H2,2025-10-14,METHOD,NA,FRAMEWORK,huggingface.co/Qwen/Qwen2.5-7B-Instruct,DEAD,,,0,
2510.14438,WebAggregator: Enhancing Compositional Reasoning Capabilities of Deep Research Agent Foundation Models,A6_deep_research,GENERAL_ML,2025-H2,2025-10-16,METHOD,NA,FRAMEWORK,github.com/Tencent/CognitiveKernel-Pro | github.com/Tencent/WebAggregator | github.com/huggingface/s,FULL_PIPELINE,,,97,.avif;.jpg;.json;.jsonl;.md;.png;.py;.sh;.svg;.txt;.yaml
2510.16844,FinSight: Towards Real-World Financial Deep Research,A6_deep_research,OTHER,2025-H2,2025-10-19,CAPABILITY,L2_PIPELINE,SYSTEM,anonymous.4open.science/r/FinSight-6739 | github.com/akfamily/akshare,FULL_PIPELINE,,,482,.jpg;.js;.json;.md;.py;.rst;.toml;.txt;.yaml;.yml;.zip
2510.18939,Lost in the Maze: Overcoming Context Limitations in Long-Horizon Agentic Search,A6_deep_research,GENERAL_ML,2025-H2,2025-10-21,METHOD,L1_STAGE,SYSTEM,github.com/Alibaba-NLP/DeepResearch | github.com/RUC-NLPIR/Search-o1 | github.com/assafelovic/gpt-researcher | github.com/howard-yen/SLIM | github.com/huggingface/smolagents | github.com/unclecode/crawl4ai,FULL_PIPELINE,,,346,.example;.gif;.jpg;.jsonl;.md;.mp4;.pdf;.png;.py;.pyc;.sh;.tar
2510.21603,Doc-Researcher: A Unified System for Multimodal Document Parsing and Deep Research,A6_deep_research,OTHER,2025-H2,2025-10-24,CAPABILITY,L1_STAGE,SYSTEM,github.com/MMDocRAG/MMDocIR,CODE_ONLY,,,29,.css;.html;.js;.jsonl;.md;.png;.py;.txt
2510.24701,Tongyi DeepResearch Technical Report,A6_deep_research,GENERAL_ML,2025-H2,2025-10-28,CAPABILITY,L1_STAGE,SYSTEM,github.com/Alibaba-NLP/DeepResearch | huggingface.co/Alibaba-NLP/Tongyi-DeepResearch-30B-A3B | huggingface.co/Qwen/Qwen3-30B-A3B-Base,FULL_PIPELINE,,,346,.example;.gif;.jpg;.jsonl;.md;.mp4;.pdf;.png;.py;.pyc;.sh;.tar
2511.07327,IterResearch: Rethinking Long-Horizon Agents with Interaction Scaling,A6_deep_research,GENERAL_ML,2025-H2,2025-11-10,CAPABILITY,L1_STAGE,SYSTEM,github.com/THUDM/slime | github.com/bytedance/SandboxFusion,CODE_ONLY,,,595,.css;.cu;.example;.gb10;.h;.ico;.j2;.jpg;.js;.md;.patch;.png
2511.11793,"MiroThinker: Pushing the Performance Boundaries of Open-Source Research Agents via Model, Context, and Interactive Scaling",A6_deep_research,GENERAL_ML,2025-H2,2025-11-14,CAPABILITY,L1_STAGE,SYSTEM,github.com/MiroMindAI/MiroFlow | github.com/MiroMindAI/MiroThinker | huggingface.co/datasets/khaimaitien | huggingface.co/datasets/zjunlp | huggingface.co/miromind-ai/MiroThinker-v1.0-72B,CODE_ONLY,,,187,.css;.example;.gif;.html;.jinja;.js;.lock;.md;.png;.py;.sh;.svg
2511.13288,Multi-Agent Deep Research: Training Multi-Agent Systems with M-GRPO,A6_deep_research,GENERAL_ML,2025-H2,2025-11-17,METHOD,NA,FRAMEWORK,github.com/AQ-MedAI/MrlX | github.com/THUDM/slime,CODE_ONLY,,,595,.css;.cu;.example;.gb10;.h;.ico;.j2;.jpg;.js;.md;.patch;.png
2511.18303,Hierarchical Deep Research with Local-Web RAG: Toward Automated System-Level Materials Discovery,A6_deep_research,MATERIALS,2025-H2,2025-11-23,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/langchain-ai/local-deep-researcher | github.com/ruiding-uchicago/DToR_deep_research,FULL_PIPELINE,,,18,.example;.json;.lock;.md;.py;.toml;.yml
2511.18743,RhinoInsight: Improving Deep Research through Control Mechanisms for Model Behavior and Context,A6_deep_research,OTHER,2025-H2,2025-11-24,METHOD,L2_PIPELINE,SYSTEM,github.com/Su-Sea/ydc-deep-research-evals | github.com/assafelovic/gpt-researcher | github.com/langchain-ai/open_dee,FULL_PIPELINE,,,762,.cff;.conf;.css;.csv;.dev;.docx;.env;.example;.fullstack;.graphql;.html;.ico
2511.19399,DR Tulu: Reinforcement Learning with Evolving Rubrics for Deep Research,A6_deep_research,MULTI,2025-H2,2025-11-24,CAPABILITY,L1_STAGE,SYSTEM,github.com/Alibaba-NLP/DeepResearch | github.com/Ayanami0730/deep_research_bench | github.com/RUC-NLPIR/WebThinker | github.com/allenai/asta-bench | github.com/hkust-nlp/WebExplorer | github.com/inclusionAI/ASearcher,FULL_PIPELINE,,,346,.example;.gif;.jpg;.jsonl;.md;.mp4;.pdf;.png;.py;.pyc;.sh;.tar
2512.03887,A Hierarchical Tree-based approach for creating Configurable and Static Deep Research Agent (Static-DRA),A6_deep_research,GENERAL_ML,2025-H2,2025-12-03,METHOD,L1_STAGE,SYSTEM,github.com/SauravP97/Static-Deep-Research | github.com/langchain-ai/open_deep_research | huggingface.co/spaces/muset-ai,FULL_PIPELINE,,,45,.example;.ipynb;.json;.jsonl;.lock;.md;.py;.toml;.yml
2512.13059,An Open and Reproducible Deep Research Agent for Long-Form Question Answering,A6_deep_research,GENERAL_ML,2025-H2,2025-12-15,CAPABILITY,L1_STAGE,SYSTEM,github.com/efficient-deep-research/efficient-deep-research | huggingface.co/Qwen/Qwen3-Next-80B-A3B-Thinking | huggingface.co/Qwen/Qwen3-Reranker-0.6B,CODE_ONLY,,,28,.lock;.md;.py;.sample;.toml
2512.20491,Step-DeepResearch Technical Report,A6_deep_research,GENERAL_ML,2025-H2,2025-12-23,CAPABILITY,L1_STAGE,SYSTEM,github.com/langchain-ai/open_deep_research | github.com/stepfun-ai/StepDeepResearch | huggingface.co/datasets/PleIAs/SYNTH,FULL_PIPELINE,,,45,.example;.ipynb;.json;.jsonl;.lock;.md;.py;.toml;.yml
2601.03743,O-Researcher: An Open Ended Deep Research Model via Multi-Agent Distillation and Agentic RL,A6_deep_research,GENERAL_ML,2026-H1,2026-01-07,CAPABILITY,L1_STAGE,SYSTEM,github.com/Alibaba-NLP/DeepResearch | github.com/jina-ai/node-DeepResearch,FULL_PIPELINE,,,346,.example;.gif;.jpg;.jsonl;.md;.mp4;.pdf;.png;.py;.pyc;.sh;.tar
2601.04879,Mind2Report: A Cognitive Deep Research Agent for Expert-Level Commercial Report Synthesis,A6_deep_research,OTHER,2026-H1,2026-01-08,CAPABILITY,L1_STAGE,SYSTEM,github.com/Melmaphother/Mind2Report | github.com/MiroMindAI/MiroFlow,FULL_PIPELINE,,,226,.avif;.lock;.md;.png;.py;.sh;.template;.toml;.typed;.xlsx;.yaml;.yml
2601.06021,Chaining the Evidence: Robust Reinforcement Learning for Deep Search Agents with Citation-Aware Rubric Rewards,A6_deep_research,GENERAL_ML,2026-H1,2026-01-09,METHOD,NA,FRAMEWORK,github.com/THUDM/CaRR,FULL_PIPELINE,,,473,.css;.cu;.enc;.example;.ico;.jpg;.js;.json;.md;.patch;.png;.py
2601.09465,EvoFSM: Controllable Self-Evolution for Deep Research with Finite State Machines,A6_deep_research,GENERAL_ML,2026-H1,2026-01-14,METHOD,L1_STAGE,SYSTEM,github.com/QuantaAlpha/EvoFSM,DEAD,,,0,
2601.15808,Inference-Time Scaling of Verification: Self-Evolving Deep Research Agents via Test-Time Rubric-Guided Verification,A6_deep_research,GENERAL_ML,2026-H1,2026-01-22,METHOD,NA,FRAMEWORK,github.com/Tencent/CognitiveKernel-Pro | github.com/yxwan123/DeepVerifier,FULL_PIPELINE,,,39,.js;.json;.jsonl;.md;.png;.py;.sh;.txt
2601.17879,Self-Manager: Parallel Agent Loop for Long-form Deep Research,A6_deep_research,GENERAL_ML,2026-H1,2026-01-25,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/ylXuu/ParallelAgent,CODE_ONLY,,,15,.md;.png;.py;.sh
2601.18467,OffSeeker: Online Reinforcement Learning Is Not All You Need for Deep Research Agents,A6_deep_research,GENERAL_ML,2026-H1,2026-01-26,CAPABILITY,L1_STAGE,SYSTEM,github.com/Ralph-Zhou/OffSeeker | github.com/rllm-org/rllm,FULL_PIPELINE,,,767,.example;.ipynb;.json;.md;.mdx;.patch;.png;.py;.rst;.sh;.svg;.toml
2601.19578,Yunque DeepResearch Technical Report,A6_deep_research,GENERAL_ML,2026-H1,2026-01-27,CAPABILITY,L1_STAGE,SYSTEM,github.com/MiroMindAI/MiroFlow | github.com/Tencent-BAC/YunqueAgent,FULL_PIPELINE,,,251,.example;.jpg;.js;.json;.jsonl;.md;.pdf;.png;.py;.sh;.toml;.ttc
2601.20843,Deep Researcher with Sequential Plan Reflection and Candidates Crossover (Deep Researcher Reflect Evolve),A6_deep_research,GENERAL_ML,2026-H1,2026-01-28,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/SauravP97/deep-researcher-reflect-evolve | github.com/assafelovic/gpt-researcher | huggingface.co/spaces/muse,FULL_PIPELINE,,,762,.cff;.conf;.css;.csv;.dev;.docx;.env;.example;.fullstack;.graphql;.html;.ico
2602.01331,A-MapReduce: Executing Wide Search via Agentic MapReduce,A6_deep_research,GENERAL_ML,2026-H1,2026-02-01,CAPABILITY,L1_STAGE,SYSTEM,github.com/camel-ai/owl,FULL_PIPELINE,,,153,.bat;.cff;.example;.ico;.jpeg;.json;.lock;.md;.pdf;.png;.py;.sh
2602.01566,FS-Researcher: Test-Time Scaling for Long-Horizon Research Tasks with File-System-Based Agents,A6_deep_research,GENERAL_ML,2026-H1,2026-02-02,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/Ignoramus0817/FS-Researcher | huggingface.co/blog/open-deep-research,CODE_ONLY,,,17,.md;.py;.sh;.txt
2602.02486,RE-TRAC: REcursive TRAjectory Compression for Deep Search Agents,A6_deep_research,GENERAL_ML,2026-H1,2026-02-02,METHOD,NA,FRAMEWORK,huggingface.co/MiniMaxAI/MiniMax-M2,DEAD,,,0,
2602.02636,WideSeek: Advancing Wide Research via Multi-Agent Scaling,A6_deep_research,GENERAL_ML,2026-H1,2026-02-02,CAPABILITY,L1_STAGE,SYSTEM,huggingface.co/Qwen/Qwen3-Embedding-0.6B,DEAD,,,0,
2602.12056,LawThinker: A Deep Research Legal Agent in Dynamic Environments,A6_deep_research,OTHER,2026-H1,2026-02-12,CAPABILITY,L1_STAGE,SYSTEM,github.com/yxy-919/LawThinker-agent,FULL_PIPELINE,,,56,.json;.md;.mp4;.png;.py;.sh;.txt
2602.22675,"Search More, Think Less: Rethinking Long-Horizon Agentic Search for Efficiency and Generalization",A6_deep_research,GENERAL_ML,2026-H1,2026-02-26,METHOD,NA,FRAMEWORK,github.com/huggingface/smolagents | github.com/langchain-ai/open_deep_research,CODE_ONLY,,,185,.ipynb;.md;.png;.py;.toml;.txt;.yaml;.yml
2602.22808,MiroFlow: Towards High-Performance and Robust Open-Source Agent Framework for General Deep Research Tasks,A6_deep_research,GENERAL_ML,2026-H1,2026-02-26,CAPABILITY,L1_STAGE,SYSTEM,github.com/huggingface/smolagents | github.com/openai/prm800k,CODE_ONLY,,,185,.ipynb;.md;.png;.py;.toml;.txt;.yaml;.yml
2603.07853,SynPlanResearch-R1: Encouraging Tool Exploration for Deep Research with Synthetic Plans,A6_deep_research,GENERAL_ML,2026-H1,2026-03-09,METHOD,NA,FRAMEWORK,github.com/unclecode/crawl4ai | huggingface.co/Qwen/Qwen3-8B,FULL_PIPELINE,,,916,.backup;.bak;.c4a;.cfg;.conf;.css;.disabled;.example;.html;.ico;.in;.ipynb
2603.12608,InterDeepResearch: Enabling Human-Agent Collaborative Information Seeking through Interactive Deep Research,A6_deep_research,GENERAL_ML,2026-H1,2026-03-13,METHOD,L2_PIPELINE,SYSTEM,github.com/BerriAI/litellm | github.com/bopan3/InterDeepResearch | github.com/d3/d3 | github.com/facebook/react | github.com/kieler/elkjs | github.com/xyflow/xyflow,FULL_PIPELINE,,,9171,.avif;.build_from_pip;.conf;.css;.csv;.database;.db;.development;.dockerignore;.example;.go;.gz
2603.15726,MiroThinker-1.7 & H1: Towards Heavy-Duty Research Agents via Verification,A6_deep_research,MULTI,2026-H1,2026-03-16,CAPABILITY,L1_STAGE,SYSTEM,github.com/MiniMax-AI/MiniMax-M2.5 | github.com/MiroMindAI/MiroFlow | github.com/MiroMindAI/MiroThinker | huggingface.co/deepseek-ai/DeepSeek-V3.2 | huggingface.co/miromind-ai/MiroThinker-1.7 | huggingface.co/moonshotai/Kimi-K2.5,CODE_ONLY,,,187,.css;.example;.gif;.html;.jinja;.js;.lock;.md;.png;.py;.sh;.svg
2603.16120,Language Models Don't Know What You Want: Evaluating Personalization in Deep Research Needs Real Users,A6_deep_research,GENERAL_ML,2026-H1,2026-03-17,METHOD,L2_PIPELINE,SYSTEM,github.com/UKGovernmentBEIS/inspect_ai,FULL_PIPELINE,,,2023,.cff;.cfg;.css;.csv;.debug;.desktop;.dev;.dockerfile;.eval;.gpg;.html;.in
2603.20278,OpenResearcher: A Fully Open Pipeline for Long-Horizon Deep Research Trajectory Synthesis,A6_deep_research,GENERAL_ML,2026-H1,2026-03-17,METHOD,L1_STAGE,SYSTEM,github.com/TIGER-AI-Lab/OpenResearcher,CODE_ONLY,,,33,.jpg;.md;.png;.py;.sh;.svg;.template;.toml
2603.28376,Marco DeepResearch: Unlocking Efficient Deep Research Agents via Verification-Centric Design,A6_deep_research,GENERAL_ML,2026-H1,2026-03-30,CAPABILITY,L1_STAGE,SYSTEM,github.com/AIDC-AI/Marco-DeepResearch | github.com/khaimt/qa_expert,FULL_PIPELINE,,,398,.csv;.example;.jpg;.json;.jsonl;.md;.pdf;.png;.py;.sh;.toml;.txt
2604.01354,Open-Domain Safety Policy Construction,A6_deep_research,OTHER,2026-H1,2026-04-01,CAPABILITY,L1_STAGE,SYSTEM,github.com/openai/moderati,DEAD,,,0,
2604.02592,AI Fact-Checking in the Wild: A Field Evaluation of LLM-Written Community Notes on X,A6_deep_research,SOCIAL_SCI,2026-H1,2026-04-03,CAPABILITY,L2_PIPELINE,CASE_STUDY,github.com/haiwen-li/cn-ai-writer,FULL_PIPELINE,,,44,.csv;.html;.json;.md;.png;.py;.r;.tsv;.txt
2604.02988,Self-Optimizing Multi-Agent Systems for Deep Research,A6_deep_research,GENERAL_ML,2026-H1,2026-04-03,METHOD,NA,FRAMEWORK,github.com/zetaalphavector/platform | github.com/zou-group/textgrad,FULL_PIPELINE,,,110,.csv;.gif;.in;.ipynb;.json;.jsonl;.md;.png;.py;.txt;.typed;.yml
2604.04503,Memory Intelligence Agent,A6_deep_research,GENERAL_ML,2026-H1,2026-04-06,METHOD,L1_STAGE,SYSTEM,github.com/ECNU-SII/MIA | huggingface.co/LightningCreeper/MIA | huggingface.co/datasets/LightningCreeper/MIA,CODE_ONLY,,,1855,.jpg;.md;.mov;.png;.py;.sh;.toml;.typed;.yaml
2604.07720,Towards Knowledgeable Deep Research: Framework and Benchmark,A6_deep_research,MULTI,2026-H1,2026-04-09,CAPABILITY,L2_PIPELINE,SYSTEM,github.com/MiniMax-AI/MiniMax-M2 | github.com/langchain-ai/langgraph | github.com/langchain-ai/open_,FULL_PIPELINE,,,668,.ambr;.cjs;.example;.ipynb;.js;.json;.lock;.md;.mts;.png;.py;.svg
2604.07927,EigentSearch-Q+: Enhancing Deep Research Agents with Structured Reasoning Tools,A6_deep_research,GENERAL_ML,2026-H1,2026-04-09,METHOD,NA,FRAMEWORK,github.com/camel-ai/eigent_search | huggingface.co/blog/open-,CODE_ONLY,,,35,.md;.py;.toml;.yaml
2604.11753,Agentic Aggregation for Parallel Scaling of Long-Horizon Agentic Tasks,A6_deep_research,GENERAL_ML,2026-H1,2026-04-13,METHOD,NA,FRAMEWORK,github.com/princeton-pli/AggAgent | github.com/unclecode/crawl4ai | huggingface.co/MiniMaxAI/MiniM | huggingface.co/blog/open-deep-research,FULL_PIPELINE,,,916,.backup;.bak;.c4a;.cfg;.conf;.css;.disabled;.example;.html;.ico;.in;.ipynb
2604.17931,LiteResearcher: A Scalable Agentic RL Training Framework for Deep Research Agent,A6_deep_research,GENERAL_ML,2026-H1,2026-04-20,METHOD,NA,FRAMEWORK,github.com/MiroMindAI/MiroRL | github.com/simplexai-labs/LiteResearcher | huggingface.co/simplex-ai-inc/LiteResearcher-4B,FULL_PIPELINE,,,1256,.1;.12;.13;.15;.8;.awsefa;.bak;.base;.css;.deepep;.deepseek;.example
